Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z R Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
R Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
