Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z I R Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
R Z Z Z Z Z Z Z Z Z 
Z Z Z Z Z Z Z Z Z Z 
