S S S S S I Z Z I R 
S S S S S I Z Z Z I 
S S S S S R Z Z Z I 
S S S S S I I I I S 
S S S S S S S S S S 
S S S S S S S S S S 
S S S S S S S S S S 
S S S S S S S S S S 
S S S S S S S S S S 
S S S S S I I R R S 
