S S S S S S S S S S 
S S S S S S S S S S 
S S S S S S S S S S 
S S S S S S S S S S 
S S S S S S S S S S 
S S S I I S S S S S 
S S I Z Z S S S S S 
S S Z Z I S S S S S 
S S I R Z S S S S S 
S S S S S S S S S S 
